seed,epoch,test-loss,total-acc,test-acc_feature1,test-loss_feature1
2,7500,0.00095885,1.00000000,1.00000000,0.00095885
2,7600,0.00087409,1.00000000,1.00000000,0.00087409
2,7700,0.00080231,1.00000000,1.00000000,0.00080231
2,7800,0.00074098,1.00000000,1.00000000,0.00074098
2,7900,0.00068753,1.00000000,1.00000000,0.00068753
2,8000,0.00064087,1.00000000,1.00000000,0.00064087
2,8100,0.00059964,1.00000000,1.00000000,0.00059964
2,8200,0.00056305,1.00000000,1.00000000,0.00056305
2,8300,0.00053028,1.00000000,1.00000000,0.00053028
2,8400,0.00050105,1.00000000,1.00000000,0.00050105
2,8500,0.00047459,1.00000000,1.00000000,0.00047459
2,8600,0.00045064,1.00000000,1.00000000,0.00045064
2,8700,0.00042879,1.00000000,1.00000000,0.00042879
2,8800,0.00040884,1.00000000,1.00000000,0.00040884
2,8900,0.00039057,1.00000000,1.00000000,0.00039057
2,9000,0.00037368,1.00000000,1.00000000,0.00037368
2,9100,0.00035812,1.00000000,1.00000000,0.00035812
2,9200,0.00034372,1.00000000,1.00000000,0.00034372
2,9300,0.00033037,1.00000000,1.00000000,0.00033037
2,9400,0.00031796,1.00000000,1.00000000,0.00031796
2,9500,0.00030634,1.00000000,1.00000000,0.00030634
2,9600,0.00029551,1.00000000,1.00000000,0.00029551
2,9700,0.00028536,1.00000000,1.00000000,0.00028536
2,9800,0.00027584,1.00000000,1.00000000,0.00027584
2,9900,0.00026690,1.00000000,1.00000000,0.00026690
2,10000,0.00025846,1.00000000,1.00000000,0.00025846
2,10100,0.00025053,1.00000000,1.00000000,0.00025053
2,10200,0.00024303,1.00000000,1.00000000,0.00024303
2,10300,0.00023591,1.00000000,1.00000000,0.00023591
2,10400,0.00022918,1.00000000,1.00000000,0.00022918
2,10500,0.00022279,1.00000000,1.00000000,0.00022279
2,10600,0.00021673,1.00000000,1.00000000,0.00021673
2,10700,0.00021099,1.00000000,1.00000000,0.00021099
2,10800,0.00020551,1.00000000,1.00000000,0.00020551
2,10900,0.00020029,1.00000000,1.00000000,0.00020029
2,11000,0.00019532,1.00000000,1.00000000,0.00019532
2,11100,0.00019057,1.00000000,1.00000000,0.00019057
2,11200,0.00018604,1.00000000,1.00000000,0.00018604
2,11300,0.00018172,1.00000000,1.00000000,0.00018172
2,11400,0.00017758,1.00000000,1.00000000,0.00017758
2,11500,0.00017362,1.00000000,1.00000000,0.00017362
2,11600,0.00016982,1.00000000,1.00000000,0.00016982
2,11700,0.00016617,1.00000000,1.00000000,0.00016617
2,11800,0.00016268,1.00000000,1.00000000,0.00016268
2,11900,0.00015932,1.00000000,1.00000000,0.00015932
2,12000,0.00015611,1.00000000,1.00000000,0.00015611
2,12100,0.00015301,1.00000000,1.00000000,0.00015301
2,12200,0.00015005,1.00000000,1.00000000,0.00015005
2,12300,0.00014721,1.00000000,1.00000000,0.00014721
2,12400,0.00014445,1.00000000,1.00000000,0.00014445
2,12500,0.00014181,1.00000000,1.00000000,0.00014181
2,12600,0.00013923,1.00000000,1.00000000,0.00013923
2,12700,0.00013678,1.00000000,1.00000000,0.00013678
2,12800,0.00013443,1.00000000,1.00000000,0.00013443
2,12900,0.00013214,1.00000000,1.00000000,0.00013214
2,13000,0.00012992,1.00000000,1.00000000,0.00012992
2,13100,0.00012778,1.00000000,1.00000000,0.00012778
2,13200,0.00012573,1.00000000,1.00000000,0.00012573
2,13300,0.00012374,1.00000000,1.00000000,0.00012374
2,13400,0.00012179,1.00000000,1.00000000,0.00012179
2,13500,0.00011993,1.00000000,1.00000000,0.00011993
2,13600,0.00011814,1.00000000,1.00000000,0.00011814
2,13700,0.00011638,1.00000000,1.00000000,0.00011638
2,13800,0.00011469,1.00000000,1.00000000,0.00011469
2,13900,0.00011305,1.00000000,1.00000000,0.00011305
2,14000,0.00011145,1.00000000,1.00000000,0.00011145
2,14100,0.00010989,1.00000000,1.00000000,0.00010989
2,14200,0.00010840,1.00000000,1.00000000,0.00010840
2,14300,0.00010695,1.00000000,1.00000000,0.00010695
2,14400,0.00010553,1.00000000,1.00000000,0.00010553
2,14500,0.00010415,1.00000000,1.00000000,0.00010415
2,14600,0.00010282,1.00000000,1.00000000,0.00010282
2,14700,0.00010151,1.00000000,1.00000000,0.00010151
2,14800,0.00010027,1.00000000,1.00000000,0.00010027
2,14900,0.00009903,1.00000000,1.00000000,0.00009903
2,14999,0.00009785,1.00000000,1.00000000,0.00009785
3,0,0.69345546,0.50878906,0.50878906,0.69345546
3,100,0.69349962,0.50292969,0.50292969,0.69349962
3,200,0.69361079,0.49609375,0.49609375,0.69361079
3,300,0.69371110,0.49316406,0.49316406,0.69371110
3,400,0.69380689,0.49121094,0.49121094,0.69380689
3,500,0.69390452,0.49316406,0.49316406,0.69390452
3,600,0.69397378,0.49707031,0.49707031,0.69397378
3,700,0.69404942,0.49414062,0.49414062,0.69404942
3,800,0.69412440,0.49218750,0.49218750,0.69412440
3,900,0.69420278,0.49316406,0.49316406,0.69420278
3,1000,0.69429338,0.49707031,0.49707031,0.69429338
3,1100,0.69441164,0.50000000,0.50000000,0.69441164
3,1200,0.69454086,0.49804688,0.49804688,0.69454086
3,1300,0.69467777,0.49707031,0.49707031,0.69467777
3,1400,0.69479841,0.49609375,0.49609375,0.69479841
3,1500,0.69492495,0.49804688,0.49804688,0.69492495
3,1600,0.69505519,0.49316406,0.49316406,0.69505519
3,1700,0.69519508,0.49609375,0.49609375,0.69519508
3,1800,0.69531775,0.50097656,0.50097656,0.69531775
3,1900,0.69544929,0.50000000,0.50000000,0.69544929
3,2000,0.69558865,0.49902344,0.49902344,0.69558865
3,2100,0.69573814,0.50097656,0.50097656,0.69573814
3,2200,0.69592047,0.49902344,0.49902344,0.69592047
3,2300,0.69607842,0.49902344,0.49902344,0.69607842
3,2400,0.69621491,0.50195312,0.50195312,0.69621491
3,2500,0.69634759,0.50292969,0.50292969,0.69634759
3,2600,0.69652009,0.50000000,0.50000000,0.69652009
3,2700,0.69670653,0.50097656,0.50097656,0.69670653
3,2800,0.69693720,0.50195312,0.50195312,0.69693720
3,2900,0.69716382,0.50683594,0.50683594,0.69716382
3,3000,0.69749641,0.51074219,0.51074219,0.69749641
3,3100,0.69788045,0.50878906,0.50878906,0.69788045
3,3200,0.69831932,0.51367188,0.51367188,0.69831932
3,3300,0.69886303,0.51464844,0.51464844,0.69886303
3,3400,0.69955719,0.51562500,0.51562500,0.69955719
3,3500,0.70045912,0.50878906,0.50878906,0.70045912
3,3600,0.70163697,0.50976562,0.50976562,0.70163697
3,3700,0.70310354,0.51367188,0.51367188,0.70310354
3,3800,0.70482874,0.51171875,0.51171875,0.70482874
3,3900,0.70677680,0.51269531,0.51269531,0.70677680
3,4000,0.70889795,0.51562500,0.51562500,0.70889795
3,4100,0.71053553,0.51464844,0.51464844,0.71053553
3,4200,0.70582819,0.53710938,0.53710938,0.70582819
3,4300,0.67968547,0.59472656,0.59472656,0.67968547
3,4400,0.55842435,0.75292969,0.75292969,0.55842435
3,4500,0.14030626,0.97753906,0.97753906,0.14030626
3,4600,0.02235899,1.00000000,1.00000000,0.02235899
3,4700,0.00916166,1.00000000,1.00000000,0.00916166
3,4800,0.00530322,1.00000000,1.00000000,0.00530322
3,4900,0.00359339,1.00000000,1.00000000,0.00359339
3,5000,0.00266745,1.00000000,1.00000000,0.00266745
3,5100,0.00209457,1.00000000,1.00000000,0.00209457
3,5200,0.00170939,1.00000000,1.00000000,0.00170939
3,5300,0.00143655,1.00000000,1.00000000,0.00143655
3,5400,0.00123398,1.00000000,1.00000000,0.00123398
3,5500,0.00107751,1.00000000,1.00000000,0.00107751
3,5600,0.00095299,1.00000000,1.00000000,0.00095299
3,5700,0.00085257,1.00000000,1.00000000,0.00085257
3,5800,0.00077003,1.00000000,1.00000000,0.00077003
3,5900,0.00070102,1.00000000,1.00000000,0.00070102
3,6000,0.00064256,1.00000000,1.00000000,0.00064256
3,6100,0.00059233,1.00000000,1.00000000,0.00059233
3,6200,0.00054891,1.00000000,1.00000000,0.00054891
3,6300,0.00051107,1.00000000,1.00000000,0.00051107
3,6400,0.00047772,1.00000000,1.00000000,0.00047772
3,6500,0.00044820,1.00000000,1.00000000,0.00044820
3,6600,0.00042194,1.00000000,1.00000000,0.00042194
3,6700,0.00039838,1.00000000,1.00000000,0.00039838
3,6800,0.00037706,1.00000000,1.00000000,0.00037706
3,6900,0.00035781,1.00000000,1.00000000,0.00035781
3,7000,0.00034034,1.00000000,1.00000000,0.00034034
3,7100,0.00032435,1.00000000,1.00000000,0.00032435
3,7200,0.00030975,1.00000000,1.00000000,0.00030975
3,7300,0.00029630,1.00000000,1.00000000,0.00029630
3,7400,0.00028393,1.00000000,1.00000000,0.00028393
3,7500,0.00027249,1.00000000,1.00000000,0.00027249
3,7600,0.00026188,1.00000000,1.00000000,0.00026188
3,7700,0.00025203,1.00000000,1.00000000,0.00025203
3,7800,0.00024280,1.00000000,1.00000000,0.00024280
3,7900,0.00023421,1.00000000,1.00000000,0.00023421
3,8000,0.00022617,1.00000000,1.00000000,0.00022617
3,8100,0.00021863,1.00000000,1.00000000,0.00021863
3,8200,0.00021152,1.00000000,1.00000000,0.00021152
3,8300,0.00020484,1.00000000,1.00000000,0.00020484
3,8400,0.00019853,1.00000000,1.00000000,0.00019853
3,8500,0.00019258,1.00000000,1.00000000,0.00019258
3,8600,0.00018695,1.00000000,1.00000000,0.00018695
3,8700,0.00018163,1.00000000,1.00000000,0.00018163
3,8800,0.00017657,1.00000000,1.00000000,0.00017657
3,8900,0.00017177,1.00000000,1.00000000,0.00017177
3,9000,0.00016720,1.00000000,1.00000000,0.00016720
3,9100,0.00016286,1.00000000,1.00000000,0.00016286
3,9200,0.00015871,1.00000000,1.00000000,0.00015871
3,9300,0.00015475,1.00000000,1.00000000,0.00015475
3,9400,0.00015097,1.00000000,1.00000000,0.00015097
3,9500,0.00014735,1.00000000,1.00000000,0.00014735
3,9600,0.00014389,1.00000000,1.00000000,0.00014389
3,9700,0.00014059,1.00000000,1.00000000,0.00014059
3,9800,0.00013741,1.00000000,1.00000000,0.00013741
3,9900,0.00013437,1.00000000,1.00000000,0.00013437
3,10000,0.00013145,1.00000000,1.00000000,0.00013145
3,10100,0.00012864,1.00000000,1.00000000,0.00012864
3,10200,0.00012596,1.00000000,1.00000000,0.00012596
3,10300,0.00012337,1.00000000,1.00000000,0.00012337
3,10400,0.00012089,1.00000000,1.00000000,0.00012089
3,10500,0.00011850,1.00000000,1.00000000,0.00011850
3,10600,0.00011619,1.00000000,1.00000000,0.00011619
3,10700,0.00011398,1.00000000,1.00000000,0.00011398
3,10800,0.00011184,1.00000000,1.00000000,0.00011184
3,10900,0.00010978,1.00000000,1.00000000,0.00010978
3,11000,0.00010778,1.00000000,1.00000000,0.00010778
3,11100,0.00010586,1.00000000,1.00000000,0.00010586
3,11200,0.00010402,1.00000000,1.00000000,0.00010402
3,11300,0.00010223,1.00000000,1.00000000,0.00010223
3,11400,0.00010050,1.00000000,1.00000000,0.00010050
3,11500,0.00009884,1.00000000,1.00000000,0.00009884
3,11600,0.00009722,1.00000000,1.00000000,0.00009722
3,11700,0.00009566,1.00000000,1.00000000,0.00009566
3,11800,0.00009412,1.00000000,1.00000000,0.00009412
3,11900,0.00009265,1.00000000,1.00000000,0.00009265
3,12000,0.00009123,1.00000000,1.00000000,0.00009123
3,12100,0.00008985,1.00000000,1.00000000,0.00008985
3,12200,0.00008851,1.00000000,1.00000000,0.00008851
3,12300,0.00008721,1.00000000,1.00000000,0.00008721
3,12400,0.00008595,1.00000000,1.00000000,0.00008595
3,12500,0.00008473,1.00000000,1.00000000,0.00008473
3,12600,0.00008353,1.00000000,1.00000000,0.00008353
3,12700,0.00008238,1.00000000,1.00000000,0.00008238
3,12800,0.00008124,1.00000000,1.00000000,0.00008124
3,12900,0.00008016,1.00000000,1.00000000,0.00008016
3,13000,0.00007912,1.00000000,1.00000000,0.00007912
3,13100,0.00007807,1.00000000,1.00000000,0.00007807
3,13200,0.00007708,1.00000000,1.00000000,0.00007708
3,13300,0.00007610,1.00000000,1.00000000,0.00007610
3,13400,0.00007515,1.00000000,1.00000000,0.00007515
3,13500,0.00007422,1.00000000,1.00000000,0.00007422
3,13600,0.00007332,1.00000000,1.00000000,0.00007332
3,13700,0.00007244,1.00000000,1.00000000,0.00007244
3,13800,0.00007158,1.00000000,1.00000000,0.00007158
3,13900,0.00007075,1.00000000,1.00000000,0.00007075
3,14000,0.00006993,1.00000000,1.00000000,0.00006993
3,14100,0.00006913,1.00000000,1.00000000,0.00006913
3,14200,0.00006835,1.00000000,1.00000000,0.00006835
3,14300,0.00006760,1.00000000,1.00000000,0.00006760
3,14400,0.00006686,1.00000000,1.00000000,0.00006686
3,14500,0.00006615,1.00000000,1.00000000,0.00006615
3,14600,0.00006544,1.00000000,1.00000000,0.00006544
3,14700,0.00006476,1.00000000,1.00000000,0.00006476
3,14800,0.00006409,1.00000000,1.00000000,0.00006409
3,14900,0.00006342,1.00000000,1.00000000,0.00006342
3,14999,0.00006280,1.00000000,1.00000000,0.00006280
4,0,0.69318074,0.50585938,0.50585938,0.69318074
4,100,0.69312525,0.52148438,0.52148438,0.69312525
4,200,0.69307071,0.52832031,0.52832031,0.69307071
4,300,0.69306064,0.53222656,0.53222656,0.69306064
4,400,0.69306731,0.53320312,0.53320312,0.69306731
4,500,0.69307733,0.53515625,0.53515625,0.69307733
4,600,0.69308209,0.53222656,0.53222656,0.69308209
4,700,0.69308013,0.52929688,0.52929688,0.69308013
4,800,0.69308436,0.51464844,0.51464844,0.69308436
4,900,0.69310343,0.51855469,0.51855469,0.69310343
4,1000,0.69312632,0.51074219,0.51074219,0.69312632
4,1100,0.69315976,0.51171875,0.51171875,0.69315976
4,1200,0.69318843,0.50781250,0.50781250,0.69318843
4,1300,0.69321388,0.50585938,0.50585938,0.69321388
4,1400,0.69324052,0.50488281,0.50488281,0.69324052
4,1500,0.69327337,0.50683594,0.50683594,0.69327337
4,1600,0.69331515,0.50292969,0.50292969,0.69331515
4,1700,0.69336021,0.49414062,0.49414062,0.69336021
4,1800,0.69342059,0.49511719,0.49511719,0.69342059
4,1900,0.69348824,0.50000000,0.50000000,0.69348824
4,2000,0.69356394,0.50292969,0.50292969,0.69356394
4,2100,0.69365227,0.49902344,0.49902344,0.69365227
4,2200,0.69372439,0.49804688,0.49804688,0.69372439
4,2300,0.69381362,0.50097656,0.50097656,0.69381362
4,2400,0.69393635,0.49707031,0.49707031,0.69393635
4,2500,0.69405031,0.49511719,0.49511719,0.69405031
4,2600,0.69418645,0.49316406,0.49316406,0.69418645
4,2700,0.69431937,0.49316406,0.49316406,0.69431937
4,2800,0.69447643,0.49121094,0.49121094,0.69447643
4,2900,0.69463974,0.49121094,0.49121094,0.69463974
4,3000,0.69479704,0.49414062,0.49414062,0.69479704
4,3100,0.69496030,0.48925781,0.48925781,0.69496030
4,3200,0.69511211,0.48535156,0.48535156,0.69511211
4,3300,0.69528824,0.48632812,0.48632812,0.69528824
4,3400,0.69548833,0.48828125,0.48828125,0.69548833
4,3500,0.69568241,0.48925781,0.48925781,0.69568241
4,3600,0.69589263,0.48632812,0.48632812,0.69589263
4,3700,0.69612038,0.48632812,0.48632812,0.69612038
4,3800,0.69637299,0.48828125,0.48828125,0.69637299
4,3900,0.69666052,0.48925781,0.48925781,0.69666052
4,4000,0.69694144,0.48730469,0.48730469,0.69694144
4,4100,0.69728488,0.48925781,0.48925781,0.69728488
4,4200,0.69769865,0.49023438,0.49023438,0.69769865
4,4300,0.69814116,0.49316406,0.49316406,0.69814116
4,4400,0.69864267,0.48925781,0.48925781,0.69864267
4,4500,0.69929773,0.49707031,0.49707031,0.69929773
4,4600,0.70004910,0.49804688,0.49804688,0.70004910
4,4700,0.70087594,0.50292969,0.50292969,0.70087594
4,4800,0.70173466,0.49902344,0.49902344,0.70173466
4,4900,0.70291948,0.50097656,0.50097656,0.70291948
4,5000,0.70441753,0.50195312,0.50195312,0.70441753
4,5100,0.70633239,0.50683594,0.50683594,0.70633239
4,5200,0.70844555,0.50195312,0.50195312,0.70844555
4,5300,0.71111780,0.50097656,0.50097656,0.71111780
4,5400,0.71413249,0.50488281,0.50488281,0.71413249
4,5500,0.71771312,0.50585938,0.50585938,0.71771312
4,5600,0.72174478,0.50683594,0.50683594,0.72174478
4,5700,0.72613078,0.50390625,0.50390625,0.72613078
4,5800,0.73131573,0.50097656,0.50097656,0.73131573
4,5900,0.73706985,0.50878906,0.50878906,0.73706985
4,6000,0.74292034,0.50292969,0.50292969,0.74292034
4,6100,0.75000638,0.50781250,0.50781250,0.75000638
4,6200,0.75829566,0.49902344,0.49902344,0.75829566
4,6300,0.76837015,0.50195312,0.50195312,0.76837015
4,6400,0.77867943,0.51074219,0.51074219,0.77867943
4,6500,0.79107702,0.50195312,0.50195312,0.79107702
4,6600,0.80595803,0.50390625,0.50390625,0.80595803
4,6700,0.82301068,0.49511719,0.49511719,0.82301068
4,6800,0.84168088,0.50488281,0.50488281,0.84168088
4,6900,0.86382210,0.50488281,0.50488281,0.86382210
4,7000,0.88828504,0.50292969,0.50292969,0.88828504
4,7100,0.91663224,0.51464844,0.51464844,0.91663224
4,7200,0.95251453,0.51855469,0.51855469,0.95251453
4,7300,0.99050045,0.51562500,0.51562500,0.99050045
4,7400,1.01450419,0.51562500,0.51562500,1.01450419
4,7500,0.88729835,0.57714844,0.57714844,0.88729835
4,7600,0.55447257,0.76074219,0.76074219,0.55447257
4,7700,0.27639982,0.88085938,0.88085938,0.27639982
4,7800,0.15551406,0.93750000,0.93750000,0.15551406
4,7900,0.10360551,0.95410156,0.95410156,0.10360551
4,8000,0.07775655,0.96875000,0.96875000,0.07775655
4,8100,0.06221639,0.97851562,0.97851562,0.06221639
4,8200,0.05213646,0.97949219,0.97949219,0.05213646
4,8300,0.04528269,0.98339844,0.98339844,0.04528269
4,8400,0.04006172,0.98632812,0.98632812,0.04006172
4,8500,0.03596497,0.98730469,0.98730469,0.03596497
4,8600,0.03270848,0.98925781,0.98925781,0.03270848
4,8700,0.03014655,0.99023438,0.99023438,0.03014655
4,8800,0.02791395,0.99121094,0.99121094,0.02791395
4,8900,0.02600953,0.99121094,0.99121094,0.02600953
4,9000,0.02445860,0.99121094,0.99121094,0.02445860
4,9100,0.02313793,0.99218750,0.99218750,0.02313793
4,9200,0.02192308,0.99218750,0.99218750,0.02192308
4,9300,0.02078934,0.99316406,0.99316406,0.02078934
4,9400,0.01978624,0.99316406,0.99316406,0.01978624
4,9500,0.01894447,0.99414062,0.99414062,0.01894447
4,9600,0.01818419,0.99414062,0.99414062,0.01818419
4,9700,0.01745654,0.99414062,0.99414062,0.01745654
4,9800,0.01678316,0.99414062,0.99414062,0.01678316
4,9900,0.01620782,0.99511719,0.99511719,0.01620782
4,10000,0.01565148,0.99609375,0.99609375,0.01565148
4,10100,0.01511955,0.99609375,0.99609375,0.01511955
4,10200,0.01465300,0.99609375,0.99609375,0.01465300
4,10300,0.01421937,0.99609375,0.99609375,0.01421937
4,10400,0.01381836,0.99609375,0.99609375,0.01381836
4,10500,0.01343699,0.99707031,0.99707031,0.01343699
4,10600,0.01309619,0.99707031,0.99707031,0.01309619
4,10700,0.01274818,0.99707031,0.99707031,0.01274818
4,10800,0.01242902,0.99707031,0.99707031,0.01242902
4,10900,0.01216648,0.99707031,0.99707031,0.01216648
4,11000,0.01188240,0.99707031,0.99707031,0.01188240
4,11100,0.01162056,0.99707031,0.99707031,0.01162056
4,11200,0.01137526,0.99707031,0.99707031,0.01137526
4,11300,0.01113633,0.99707031,0.99707031,0.01113633
4,11400,0.01091706,0.99707031,0.99707031,0.01091706
4,11500,0.01071789,0.99707031,0.99707031,0.01071789
4,11600,0.01050787,0.99707031,0.99707031,0.01050787
4,11700,0.01032083,0.99707031,0.99707031,0.01032083
4,11800,0.01014203,0.99804688,0.99804688,0.01014203
4,11900,0.00997019,0.99804688,0.99804688,0.00997019
4,12000,0.00981558,0.99804688,0.99804688,0.00981558
4,12100,0.00965311,0.99804688,0.99804688,0.00965311
4,12200,0.00949532,0.99804688,0.99804688,0.00949532
4,12300,0.00936028,0.99804688,0.99804688,0.00936028
4,12400,0.00921384,0.99804688,0.99804688,0.00921384
4,12500,0.00907050,0.99804688,0.99804688,0.00907050
4,12600,0.00894300,0.99804688,0.99804688,0.00894300
4,12700,0.00881254,0.99804688,0.99804688,0.00881254
4,12800,0.00868575,0.99804688,0.99804688,0.00868575
4,12900,0.00857569,0.99804688,0.99804688,0.00857569
4,13000,0.00845943,0.99804688,0.99804688,0.00845943
4,13100,0.00836026,0.99804688,0.99804688,0.00836026
4,13200,0.00825917,0.99804688,0.99804688,0.00825917
4,13300,0.00816393,0.99804688,0.99804688,0.00816393
4,13400,0.00806939,0.99804688,0.99804688,0.00806939
4,13500,0.00797618,0.99804688,0.99804688,0.00797618
4,13600,0.00788983,0.99804688,0.99804688,0.00788983
4,13700,0.00780148,0.99804688,0.99804688,0.00780148
4,13800,0.00771166,0.99804688,0.99804688,0.00771166
4,13900,0.00762883,0.99902344,0.99902344,0.00762883
4,14000,0.00754405,0.99902344,0.99902344,0.00754405
4,14100,0.00746510,0.99902344,0.99902344,0.00746510
4,14200,0.00738839,0.99902344,0.99902344,0.00738839
4,14300,0.00731392,0.99902344,0.99902344,0.00731392
4,14400,0.00724075,0.99902344,0.99902344,0.00724075
4,14500,0.00716530,0.99902344,0.99902344,0.00716530
4,14600,0.00709361,0.99902344,0.99902344,0.00709361
4,14700,0.00702640,0.99902344,0.99902344,0.00702640
4,14800,0.00695909,0.99902344,0.99902344,0.00695909
4,14900,0.00689420,0.99902344,0.99902344,0.00689420
4,14999,0.00682833,0.99902344,0.99902344,0.00682833
